,id,beds,baths,rating,reviews,capacity,title,revenue,occ,adr,lat,lng
0,abnb_548190192347962338,2,2.0,,,4,"Blueground | Al Sahab, elevator, gym & pool",1785.07,100.0,595.02,25.076,55.1358
0,abnb_1097708862575472892,2,2.0,,,4,Bedroom w/ Kitchenette near Metro Station,1785.07,6.9,892.53,25.111695573,55.192508371
0,abnb_781631518347760880,2,2.5,5.0,6,5,Cozy 2 Bedroom Apt in Dubai Marina  bay view,1777.72,8.0,888.86,25.0805,55.1403
0,abnb_1055831078126721794,2,1.5,,,1,Greatest Location Homestay,1777.72,5.33,444.43,25.089814845,55.148383946
0,abnb_807276983466747843,2,2.0,4.4,7,4,Private Beach · 5*Facilities · Luxury 2br· Dubai H,1774.05,42.86,591.35,25.09758,55.13934
0,abnb_1037305506033829409,2,2.0,,,4,Full Burj Khalifa view_2bedrooms_Fully furnished,1774.05,6.25,887.02,25.188161909,55.279835833
0,abnb_1172430010694189188,2,2.5,,,6,"OFFER! 50% OFF!  Check me out, I'm a cool 2 bed!",1755.68,100.0,585.23,25.072148226,55.248492389
0,abnb_16104422,2,2.0,5.0,129,4,Top floor luxury 2 BR Ocean Heights full seaview,1752.01,100.0,1752.01,25.0904,55.1485
0,abnb_1142437492958205307,2,1.0,,,4,Comfortable 2BD apartment next to metro & mall,1752.01,10.34,584.0,25.0253887,55.1038559
0,abnb_604132964445746963,2,1.0,4.6,3,4,"""Share4Two"" Two Bedroom Apartment",1752.01,10.0,584.0,25.025793076,55.191394806
0,abnb_679358818742177604,2,2.0,5.0,6,4,Charming 2BR at Creekside 18 Dubai Creek Harbour,1748.34,100.0,874.17,25.2041103,55.3446076
0,abnb_1006607364595014536,2,2.0,,,4,"Blueground | Downtown Views II Tower 3, pool & gym",1748.34,100.0,1748.34,25.2024,55.2809
0,abnb_1076642810434233415,2,1.0,,,4,"Blueground | Collective 2.0 Tower A, pool, gym",1748.34,20.59,249.76,25.1144,55.248
0,abnb_1164179889279832341,2,2.0,,,4,Brand New Apt| Water Front Facing | High Floor |,1740.99,20.0,580.33,25.20967,55.34443
0,abnb_1125296823496433993,2,2.0,5.0,1,6,"Tranquil Haven: 2-Bedroom Balcony, Free Parking",1740.99,11.76,870.5,25.188058518,55.282366919
0,abnb_1163475987702664220,2,2.5,,,4,Cozy 2BR - Business Bay,1729.97,20.0,576.66,25.1857,55.2742
0,abnb_1175752069940697262,2,2.0,5.0,1,3,Apartment in Dubai,1718.95,42.86,286.49,25.0594,55.2129
0,abnb_1162726728903082496,2,2.0,5.0,1,5,Chic 2BR w/ Dubai Marina Views,1711.61,6.9,855.8,25.068758111,55.127920047
0,abnb_736067318012457098,2,2.5,4.5,4,6,Vibrant 2BR Apartment in the Heart of Downtown,1704.26,3.57,1704.26,25.1946394,55.2765141
0,abnb_674386652611155075,2,3.0,,,4,909 Two BHK Apartment Business Bay Near Dubai Mall,1696.91,66.67,848.46,25.18058,55.26721
0,abnb_1049002076823522698,2,3.0,,,6,Amazing stay at Elite Residence Marina Dubai,1696.91,66.67,848.46,25.089100382,55.146812774
0,abnb_1076508574603268187,2,2.0,,,4,Amazing Palm views,1696.91,50.0,848.46,25.109414086,55.143410802
0,abnb_906994066087283589,2,2.5,5.0,1,4,Lovely 2Br close to EXPO,1696.91,11.11,339.38,24.94426,55.21336
0,abnb_669511583471531045,2,2.0,,,4,2BHK close to burj khalifa,1696.91,6.9,848.46,25.196018456,55.268827463
0,abnb_675726046545368863,2,2.0,4.4,5,6,Great Family apartment near the beach,1693.24,6.25,564.41,25.07901,55.13562
0,abnb_53928879,2,2.0,4.4,6,6,"2BR, Amazing View, Spacious, Bills incl",1689.57,11.43,422.39,25.0378,55.2261
0,abnb_1104805204226227651,2,2.5,5.0,,5,Stylish 2 BR with Stunning Downtown View,1685.9,30.0,561.97,25.1908,55.2816
0,abnb_908316149595972407,2,2.5,,,4,Elegant JBR Escape Steps from the Beach,1682.22,28.57,841.11,25.07544,55.13598
0,abnb_831079459471912314,2,1.5,,,2,Love like your own Home,1674.88,8.22,279.15,25.097631312,55.183041816
0,abnb_872924690806666499,2,2.0,4.8,4,4,Stylish Two Bed Apartment in Dubai Creek Harbour,1671.2,22.73,334.24,25.20362,55.34483
0,abnb_1100451526207961768,2,2.0,1.0,1,4,Luxury 2BR APT Downtown Views II,1663.86,3.57,1663.86,25.202400707,55.28219431
0,abnb_1110570910417506955,2,1.5,5.0,1,5,Cozy 2 bedroom near metro in JLT,1656.51,4.88,828.26,25.0656,55.1376
0,abnb_610611212457037906,2,2.5,4.6,6,4,Summer Offer I Huge 2 Bed I Close to Dubai Mall,1652.84,100.0,826.42,25.20182,55.2803
0,abnb_38031925,2,2.5,4.3,29,5,Modern Spacious Two bedrooms  with Terrace,1652.84,42.86,550.95,25.05251,55.20783
0,abnb_648312206666613314,2,2.0,1.0,1,2,Lovely 2-Bedroom Apartment in Dubai Marina,1652.84,18.18,275.47,25.0887,55.1469
0,abnb_823768035403116548,2,1.0,2.0,1,4,Luxury apartment on the 60 floor Princess Tower,1652.84,10.0,550.95,25.08985,55.14654
0,abnb_609170387512885819,2,2.0,,,4,Dubai 2br Brand new furniture  Dubai Mall Street,1652.84,3.57,1652.84,25.1969,55.2741
0,abnb_1167867769299826348,2,1.5,5.0,2,2,"Modern, stunning Burj views 2bed",1649.17,16.0,412.29,25.21209,55.33019
0,abnb_18101488,2,2.5,4.6,28,4,On Shaikh Zayed Road near Metro Large 2 BR,1649.17,15.62,329.83,24.97119,55.08858
0,abnb_1165481585316750592,2,2.0,,,4,Luxury 2-BR With Burj Khalifa View,1641.82,20.0,547.27,25.1905,55.2835
0,abnb_1031961519351491984,2,2.5,,,5,Modern 2BHK Apartment in JVC,1641.82,17.65,547.27,25.052291789,55.206706737
0,vrbo_3545562,2,2.0,,0,4,Two Bedroom Suite Near Internet Metro Station,1641.82,12.5,547.27,25.100925,55.173157
0,abnb_599273871522148179,2,1.0,4.8,16,2,"Partition in Deira, Al Rigga, Bunker Bed",1641.82,11.57,117.27,25.26297,55.31944
0,abnb_1158499470289017037,2,1.0,,,4,Spacious Family Oasis ~ 5* Location ~ Pool ~ Views,1634.47,21.43,544.82,25.0817,55.1396
0,abnb_988455094807063474,2,2.0,,,4,Cozy apartment - JVC - Pool View,1630.8,50.0,326.16,25.060477173,55.208248079
0,abnb_1079572378232573459,2,1.5,,,5,Modern 1BR Apartment with a Spacious Terrace,1623.45,100.0,811.73,25.1732,55.3023
0,abnb_862769878724713339,2,2.5,4.0,3,6,The Artsy Temple,1623.45,15.62,324.69,25.0402,55.19811
0,abnb_41038291,2,2.5,4.4,11,6,2BR High-Floor with Stunning Views,1619.78,30.0,539.93,25.07881,55.13769
0,abnb_1160655860343550836,2,2.0,,,6,"Marina View tower, 2 Bed + sofa wt Stunning Views",1619.78,17.65,539.93,25.0794,55.1415
0,abnb_1181622015703858213,2,2.0,,,3,OFFER! 50% OFF! Elegant 2 JVC only for you!,1616.11,100.0,202.01,25.0476,55.1986
0,abnb_828027500368614107,2,2.5,,,4,Adorable 2Bedroom in Paramount,1601.42,25.0,800.71,25.18708,55.2923
0,abnb_976477709118042842,2,2.5,,,4,Midtown's Finest 2BR,1601.42,6.9,800.71,25.1934,55.2654
0,abnb_1030121819979957342,2,2.0,,,5,Sea View from ALL Rooms - La Mer,1597.74,50.0,1597.74,25.2285,55.259
0,abnb_15430175,2,2.0,4.4,27,5,2BR Awe-inspiring Apartment in DIFC,1597.74,9.68,532.58,25.2051,55.2755
0,abnb_1181075765230551499,2,2.0,,,4,Marina and Ocean Breeze 29OH2,1590.4,100.0,530.13,25.073417796,55.131273254
0,abnb_52785084,2,2.5,4.4,35,4,Impressive 2BR Apt with Mesmerizing Marina Views!,1586.73,57.14,396.68,25.08145,55.13946
0,abnb_846704768310009379,2,2.5,,,4,Upgraged 2BDR Sea View-Marina,1586.73,5.26,528.91,25.0908,55.14709
0,abnb_943290700664077499,2,2.0,,,4,New Luxury unit with beach access,1579.38,50.0,789.69,25.1176,55.11
0,abnb_558492383248524088,2,2.0,,,4,"Marina Promenade 2BR w/ Sea View, Gym & Elevator",1579.38,6.9,789.69,25.075295,55.134406
0,abnb_711227920329965182,2,2.5,5.0,2,4,Luxury Two Bedroom - Sky Line Dubai Downtown View,1575.71,100.0,315.14,25.23369,55.3208
0,abnb_1162190116263572019,2,,,,4,Two rooms in a luxury penthouse,1572.03,26.67,393.01,25.073421474,55.132479568
0,abnb_1143573755648810478,2,2.0,,,4,"Beach Isle T1, Emaar Beachfront",1561.01,10.53,780.51,25.100230969,55.14113002
0,abnb_987590406634875254,2,1.0,4.6,3,10,Shared Room in Dubai Marina Hostel,1557.34,22.89,81.97,25.087398437,55.148443518
0,abnb_53390125,2,2.0,4.6,10,4,Tranquil 2BR in the Heart of Dubai South!,1553.67,17.86,310.73,24.9453,55.2097
0,abnb_53368431,2,2.0,4.6,15,5,3001- 5Star 2 Bedroom+Hall Dubai Marina,1550.0,100.0,775.0,25.08847,55.14687
0,abnb_52607284,2,2.0,4.2,28,5,5803 - 5Star 2Bedroom+Hall Dubai Marina,1550.0,100.0,775.0,25.08688,55.14842
0,abnb_53370351,2,2.0,4.3,27,5,2806 - 5Star 2Bedroom+Hall Dubai Marina,1550.0,100.0,775.0,25.08897,55.14696
0,abnb_1146877761527071536,2,3.0,5.0,1,6,Exquisite 2-Bedroom Apartment with Sea View,1546.32,100.0,773.16,25.0888,55.1469
0,abnb_1148256126123170803,2,2.0,5.0,2,4,MyDuomo: 2 BR Family Apartment in Dubai Creek,1542.65,9.52,771.32,25.2034,55.3418
0,abnb_1145434389221349715,2,2.0,,,5,2 Bedroom at Down Town,1542.65,6.9,771.32,25.19388,55.27999
0,vrbo_9682591ha,2,2.5,0.0,0,4,Bright and Beautiful 2BR in Downtown Dubai!,1535.3,18.75,511.77,25.191214,55.281807
0,abnb_1058439504469710638,2,2.0,,,4,Burj Fireworks view highfloor,1535.3,3.57,1535.3,25.2009,55.2808
0,abnb_1003411323413100769,2,2.5,,,6,Entire Townhouse near by Palm Jebel Ali,1535.3,3.57,767.65,25.013548589,55.305838187
0,abnb_1028133794059573984,2,,,,2,"""Cozy Room in Shared 3-Bed Apt""",1531.63,41.18,218.8,25.292,55.4033
0,abnb_1143217604000205631,2,3.0,,,4,luxury refreshing relaxing vibe,1531.63,10.0,510.54,25.220515322,55.332177462
0,abnb_48413953,2,2.5,4.0,5,4,Comfortable & Spacious 2 BR Apartment near MOE,1524.28,6.9,762.14,25.10904,55.20263
0,abnb_965227926730837322,2,3.0,,,6,Dubai Marina,1520.61,33.33,760.31,25.069,55.1332
0,abnb_955454800213264718,2,3.0,,,4,Two Bedroom Suite Near by Mashreq Metro Station,1509.59,3.57,754.8,25.113854431,55.195484305
0,vrbo_2685499,2,2.0,,0,4,Brand new exquisitely furnished apartment for a perfect gate away,1505.92,6.9,752.96,25.231761,55.290668
0,abnb_776505815259245654,2,2.5,,,6,2BR Apartment - JBR - Bahar 1,1505.92,3.57,752.96,25.0771371,55.1353974
0,abnb_1178830973272739705,2,2.0,,,4,Staycae- unique 02 bedroom Aykon,1502.25,14.29,751.12,25.1796,55.2533
0,abnb_735968956749838134,2,3.0,,,4,2 Bedroom Apartment Walk from stay Bridge Suites,1502.25,9.09,751.12,25.10192,55.17264
0,abnb_1172904249064722311,2,2.0,5.0,1,4,Luxurious 2-Bed Apartment in Dubai Creek Harbour,1498.57,100.0,499.52,25.203679349,55.345717326
0,abnb_861195670446239077,2,2.0,,,4,"Park Point, 2 Bedroom Apartment",1498.57,33.33,749.29,25.11145,55.24425
0,abnb_952694146190419751,2,1.5,1.0,1,4,Fully furnished apartment,1498.57,10.0,499.52,24.981470184,55.402503182
0,abnb_1094716707322905048,2,3.0,,,4,Seafront Luxury: 2-BR Apartment,1498.57,3.85,1498.57,25.0730511,55.1281572
0,abnb_978036590794726923,2,3.0,,,5,Luxury 2BR w/ Spectacular Views,1498.57,3.57,1498.57,25.07205,55.1362
0,abnb_808528457943412229,2,2.5,4.2,5,4,Deluxe 2BR in the Heart of Dubai Marina!,1491.23,22.22,745.61,25.07095,55.13318
0,abnb_1098364943556975114,2,1.0,4.8,11,4,Promotion Period! 2 BR in Downtown Dubai | Forte T,1487.55,100.0,743.78,25.19510919,55.269811494
0,abnb_1079593520788836430,2,1.0,,,5,Beautifully designed 2bed unit,1483.88,12.9,370.97,25.061097081,55.208343812
0,abnb_602597703923738859,2,2.0,,,4,Luxury two- bedroom apartment in Dubai,1480.21,5.71,740.1,25.1001,55.15809
0,abnb_599778104163214603,2,2.0,4.0,1,4,"Blueground | 52|42 Tower, sea view, elev & pool",1480.21,4.55,1480.21,25.0713737,55.1249435
0,abnb_988808369497784682,2,2.0,,,4,StoneTree - Luxurious 2 BR - Prime Location,1476.54,10.0,738.27,25.193683643,55.26478267
0,abnb_53579174,2,2.5,5.0,4,3,Burj Khalifa View Exquisite Modern Master bedroom!,1469.19,12.9,367.3,25.21322,55.31574
0,abnb_676654003000637040,2,2.5,4.2,13,4,Paramount Midtown 2 BR with fabulous views,1461.84,8.33,730.92,25.19244,55.26432
0,abnb_938087538097581330,2,3.0,,,4,Luxurious 2BR Apartment in Meydan with Garden View,1458.17,10.0,486.06,25.1517793,55.296496007
0,abnb_728132772916786058,2,2.0,4.6,7,4,وحدة سكنيه مريحه ومكيفه مع مسبح ونادي رياضي وحديقه,1447.15,5.13,723.58,25.003817364,55.292231288
0,abnb_1155682712144052851,2,2.0,,,4,Beautifull and Elegant 2 BHK,1443.48,100.0,481.16,25.1133,55.2478
0,abnb_709914614147896821,2,2.5,4.0,9,4,Ultimate Luxury Holiday Homes with Private Beach,1439.81,6.45,719.9,25.126842551,55.153878571
0,abnb_706882053839498898,2,3.0,5.0,2,4,Lovely 2 bedroom at Dubai Marina. With pool & Gym.,1436.13,3.57,1436.13,25.08728,55.14769
0,abnb_945570702236592526,2,2.0,,,4,Beautiful 2 bedroom apartment,1425.11,100.0,356.28,25.18623,55.27403
0,abnb_1177540806198125465,2,2.5,,,6,OFFER! 50% OFF!  Stunning Dubai Marina Views!,1425.11,100.0,356.28,25.074721861,55.135656038
0,abnb_1147727580522498408,2,2.0,,,4,Staycae 2Bedroom Apartment Aykon,1421.44,3.85,1421.44,25.181,55.2532
0,abnb_1015777415060286752,2,2.0,,,4,"Blueground | Park Heights, pool, gym & parking",1410.42,100.0,1410.42,25.1129,55.2464
0,abnb_1097895973237956897,2,1.0,,,4,Fully frnished 1BHK ready 2 move,1410.42,10.0,470.14,25.1844614,55.2617852
0,abnb_909178349887022481,2,2.0,,,4,Primestay - Harrington House 2br in Jvc,1410.42,5.41,705.21,25.05181,55.20031
0,abnb_1162918095746299728,2,2.0,5.0,1,4,Luxury 2 bed apartment in La Vie,1403.08,16.67,701.54,25.08056,55.13579
0,abnb_35103088,2,2.0,4.2,23,4,Premium Two Bedrooms Apartment in Barsha Heights,1399.4,18.75,466.47,25.092918916,55.176902971
0,abnb_46253808,2,2.0,4.8,4,4,Livbnb Marina Suites - Large High-Floor 2 BR,1399.4,10.0,466.47,25.088134766,55.147548676
0,abnb_1123968084097894672,2,2.0,,,5,SkylineViews,1399.4,3.57,1399.4,25.2044,55.3471
0,abnb_1117366484385452762,2,2.0,5.0,1,6,Stunning 2Bedroom in Trendy DIFC Dubai,1395.73,11.76,697.87,25.2119,55.2828
0,abnb_787364061088115731,2,3.0,4.8,4,4,Marina View New Luxurious 2BR,1395.73,6.45,697.87,25.08064,55.14018
0,abnb_1182591889392650411,2,2.0,,,4,Palace Residences - Chic Two Bed with Creek Views,1392.06,100.0,696.03,25.203096811,55.347832008
0,abnb_1178718879882041349,2,3.0,5.0,3,6,Lux Unit w/ Burj & Fountain View I Walk Dubai Mall,1388.38,100.0,694.19,25.19219159,55.273619846
0,abnb_871516467191732023,2,1.5,3.0,1,6,Exquisite Canal-Facing Retreat Near AlHabtoor City,1388.38,8.82,462.79,25.181377337,55.2626219
0,abnb_786955842343539084,2,2.5,4.6,8,8,"2BR Apartment in JBR, Beach 2min",1384.71,4.84,461.57,25.07765,55.13455
0,abnb_933113877442200583,2,2.0,,,4,Serene Sea View 2BR in Fairmont North,1381.04,6.9,690.52,25.1110999,55.1397116
0,abnb_774492606262421225,2,2.5,,,4,Fendi marina,1377.37,3.57,1377.37,25.07991,55.1394
0,abnb_1025052139961523761,2,2.0,5.0,2,4,2BR Retreat @Burj Royale Downtwn,1373.69,100.0,686.85,25.190589338,55.279029874
0,abnb_1159181184499820724,2,1.0,,,5,Lux Downtown Comfort,1355.33,90.0,150.59,25.190398869,55.25910342
0,abnb_1159325820009226115,2,2.5,5.0,2,7,lux 2br Near JbrBeach in Marina,1355.33,33.33,451.78,25.069580784,55.132059154
0,abnb_867871711337063116,2,1.0,,,4,Spacious Two Bed Apartment in Dubai Marina,1344.31,100.0,1344.31,25.08585,55.14978
0,vrbo_3109661,2,2.0,0.0,,4,Delightful 2 Bedroom| Cayan Tower,1340.64,100.0,1340.64,25.0805422,55.1403426
0,abnb_791208344809551614,2,2.0,4.8,5,5,Burj Khalifa and Fountains View - Spacious 2 BR,1340.64,33.33,1340.64,25.19108,55.26548
0,abnb_780176602474195526,2,2.0,,,4,2023 Offer ! Stunning 2 Bedroom - Canal view,1340.64,3.57,1340.64,25.19418,55.27809
0,abnb_995536034917598584,2,2.0,,,10,Skyline Views of SZR World1001,1325.94,23.75,69.79,25.070506524,55.135089369
0,abnb_809542814850026570,2,1.0,,,5,Two Bedrooms-small apartment,1322.27,50.0,661.14,25.2757,55.3369
0,abnb_54234127,2,2.0,4.8,6,4,Minimalist 2BR Apartment in Dubai South!,1318.6,14.29,329.65,24.9453,55.2097
0,abnb_645990770347784891,2,2.5,3.0,2,4,02BR apartment for family near MOE,1303.91,10.0,434.64,25.11153,55.19518
0,abnb_1104964879898051283,2,2.0,,,5,Luxury 2 BR with Panoramic view of Dubai Creek,1303.91,3.57,1303.91,25.2053,55.3448
0,abnb_1125020936153742474,2,2.0,,,6,36th floor luxury 2BR + study | Business Bay,1300.23,100.0,650.12,25.181382548,55.252543786
0,abnb_1150155555970742173,2,1.5,,,4,Most aesthetic 2BR with sea view,1300.23,5.0,650.12,25.0714,55.1249
0,abnb_979489680563176525,2,2.0,,,4,Modern & Cozy Apartment,1300.23,4.35,1300.23,25.1754,55.3092
0,abnb_599776592040424380,2,2.0,,,4,"Blueground | 52|42 Tower, sea view, elev & pool",1300.23,3.57,1300.23,25.0714,55.1249
0,abnb_1140460403288806237,2,1.0,,,4,Spacious 2BR apartment in Dubai South,1289.21,12.5,429.74,24.950569612,55.229428437
0,vrbo_3603227,2,2.0,,0,5,Signature 2BR in Port de La Mer,1285.54,5.88,1285.54,25.240377,55.252434
0,abnb_1167113032951490153,2,2.0,,,4,"Livbnb - High Floor 2BR in Vida, Next to The Walk",1278.2,18.18,639.1,25.0724,55.1362
0,abnb_734020357758131841,2,1.5,3.5,2,4,"New 2 Bed apartment in Business Bay, Dubai",1274.52,100.0,1274.52,25.17894,55.26939
0,abnb_1150676921571000370,2,1.5,,,4,OFFER! 50% OFF! 2 bed that perfectly suits you!,1270.85,40.0,635.42,25.06996,55.12554
0,abnb_948304147449574884,2,2.5,,,4,Spacious Luxury Unit in Downtown,1267.18,15.0,422.39,25.187068892,55.269150029
0,abnb_32452530,2,2.0,4.4,85,4,GuestReady - In the Heart of Downtown,1263.5,10.53,631.75,25.19744,55.2722
0,abnb_1174500071649368989,2,3.0,,,6,World Trade Center resident Dubái,1256.16,5.88,1256.16,25.227519823,55.288408307
0,abnb_16660688,2,2.5,4.6,12,6,Sky-high Luxury with Dubai Marina View 5* Location,1248.81,66.67,624.41,25.07653,55.13635
0,abnb_761914803751001408,2,2.0,4.6,5,4,Premium 2BR Apartment in the Heart of Dubai South!,1248.81,44.44,312.2,24.94572,55.20924
0,vrbo_3912062,2,2.0,,0,4,Spacious 2BR Marina Residence 4,1248.81,42.55,62.44,25.106383,55.141615
0,abnb_860611337236310993,2,3.0,,,5,2 bed w/ sea view in palm,1248.81,3.57,1248.81,25.116268969,55.135786655
0,abnb_1183795391759934502,2,2.5,,,5,"Enchanting 2BR at DEC Towers 2, Dubai Marina",1241.47,100.0,1241.47,25.0683,55.1297
0,abnb_32821459,2,2.5,4.4,91,4,Design 2BDR in Marina Dubai,1230.45,4.0,615.22,25.08435,55.14389
0,abnb_1112799661868441833,2,2.0,,,6,OFFER! 50% OFF! Amazing apartment that sleeps 6!,1219.43,100.0,609.71,25.0656246,55.1376021
0,abnb_852147420857641715,2,2.0,3.0,1,6,Holiday Home,1219.43,54.55,203.24,25.274356682,55.307841116
0,abnb_50235841,2,2.0,4.4,7,6,LUX Brand New Centrally Located Marina Suite 2 Bed,1219.43,14.29,1219.43,25.0693,55.1285
0,abnb_1176040605162355167,2,2.0,,,3,Modern 2BR with Sea View - Dubai Marina,1215.75,7.69,1215.75,25.08798914,55.144558135
0,abnb_1085798,2,1.5,4.6,12,5,Dubai JBR apart front beach Jbr beach walk up 8,1215.75,3.57,1215.75,25.0905,55.1487
0,abnb_1152148231288015977,2,2.0,,,4,2-Bedroom Dubai Retreat,1212.08,3.57,1212.08,25.195135126,55.280367173
0,abnb_852584592479692781,2,2.0,,,6,ina Homes - Residences Tower 7,1204.74,4.35,1204.74,25.192,55.2745
0,abnb_681641782811459009,2,2.5,,,5,Park View | Maids Room | Tourist Hotspot,1201.06,100.0,1201.06,25.11043,55.14474
0,abnb_1168012382625182509,2,2.0,,,5,Elegant 2BR at Burj Crown Dubai,1201.06,100.0,1201.06,25.194,55.2694
0,abnb_54284165,2,2.0,3.0,3,4,Opulent 2BR Apartment in Dubai South!,1201.06,33.33,300.27,24.9453,55.2097
0,abnb_901844644159227721,2,1.5,,,4,Burj Royal 2 BHK｜high floor｜Downtown,1201.06,6.25,1201.06,25.19014,55.27167
0,abnb_1015034673874600754,2,2.5,,,4,Marasi Drive Business Bay,1201.06,3.57,1201.06,25.186220742,55.275136162
0,abnb_875100583914918682,2,2.0,1.0,1,4,Dubai superbe Appertement vue sur piscine,1197.39,6.9,598.69,25.011959581,55.28916811
0,abnb_887583002099055811,2,1.0,,,2,Luxury room daily and hourly,1190.04,18.18,198.34,25.12337,55.22232
0,abnb_758311554787136408,2,1.0,,,4,Stunning 2 Bed with Amazing Amenities,1190.04,5.41,595.02,25.09833,55.24409
0,abnb_775720168596856522,2,2.0,,,4,"2000sqf, 2 bedroom apartment, direct pool access",1182.7,50.0,1182.7,25.0831549,55.140903
0,abnb_885366657925549306,2,3.0,5.0,3,4,2 Bedroom Apartment,1179.02,23.08,393.01,25.23107,55.35521
0,abnb_847733004679549738,2,2.5,5.0,3,4,"Blueground | The Pad, city view, pool & gym",1175.35,100.0,1175.35,25.1847,55.2821
0,abnb_37306920,2,2.0,3.9,10,4,Incredible 2BR apt with Sea and Dubai Eye View,1175.35,5.0,1175.35,25.084471,55.141598
0,abnb_1180845130940976589,2,2.0,5.0,1,4,Silkhaus Heart of Downtown 2 BDR | Balcony,1160.66,66.67,580.33,25.1956,55.2687
0,abnb_832332622849199193,2,2.5,3.0,2,5,2BR Apartment for Extended Stays - Iris Blue,1160.66,3.57,1160.66,25.08625,55.14427
0,abnb_1083256035065175716,2,2.0,,,4,2bdr-Heart Of Downtown-Burj Khalifa-Large Patio-40,1160.66,3.57,1160.66,25.191151509,55.278798531
0,abnb_49625108,2,2.0,5.0,5,5,Beach Access | Yacht View | Superb Amenities,1149.64,14.29,1149.64,25.11626,55.13957
0,abnb_1099128276427669642,2,2.0,,,4,20% OFF 2 Bed Room Standard Near Supermarket,1149.64,3.57,1149.64,25.253168181,55.292862094
0,abnb_1099788480270077350,2,2.0,,,4,20% OFF 2 Bed Room Deluxe Near Supermarket,1149.64,3.57,1149.64,25.25183,55.29134
0,abnb_1099782798173846054,2,2.0,,,4,20% OFF 2 Bed Room Standard Near Supermarket,1149.64,3.57,1149.64,25.251801738,55.29103893
0,abnb_1099146767736588419,2,2.0,,,4,20% OFF 2 Bed Room Deluxe Near Supermarket,1149.64,3.57,1149.64,25.253473144,55.292907572
0,abnb_1099782734770507135,2,2.0,,,4,20% OFF 2 Bed Room Standard Near Supermarket,1149.64,3.57,1149.64,25.25224,55.29145
0,abnb_1099788427005205662,2,2.0,,,4,20% OFF 2 Bed Room Deluxe Near Supermarket,1149.64,3.57,1149.64,25.25366,55.29271
0,abnb_1151878953989123160,2,2.0,,,5,Lavish 2-Bedroom Home in Dubai Marina,1145.97,21.43,381.99,25.0728,55.1326
0,abnb_1164539514763396984,2,2.0,,,4,High-Rise Elegance: 2BR Apt with Marina Views,1138.62,8.7,569.31,25.0715,55.1247
0,abnb_1086837524422993732,2,2.0,5.0,1,4,RH - Experience Comfort & Convenience in our 2BR,1138.62,6.9,569.31,25.11,55.2032
0,abnb_1047692417335484305,2,1.0,,,4,Huge room with best view of city,1131.28,37.5,188.55,25.28520434,55.351985838
0,abnb_1115140842482211599,2,2.0,,,4,Creek Rise Tower I Harbor Views,1127.6,25.0,1127.6,25.2088,55.3467
0,abnb_1148443162805172828,2,2.0,,,4,Staycae - Luxury 2bedroom Aykon,1123.93,10.0,1123.93,25.1809,55.2533
0,abnb_1157314955735708992,2,2.0,,,4,Staycae- Stylish 02bedroom Aykon,1116.58,7.14,1116.58,25.179,55.2494
0,abnb_1157705969991187998,2,2.0,,,4,Staycae- Unique 02bedroom Aykon,1116.58,6.67,1116.58,25.179,55.2494
0,abnb_54048738,2,2.5,,,4,"Yacht Bay 2BR w/ City View, Pool & Garage",1116.58,3.57,1116.58,25.07134,55.13695
0,abnb_41692840,2,2.5,,,4,Spacious 2BR in Damac Hills 1,1112.91,17.65,370.97,25.0166,55.2533
0,abnb_943243649010132642,2,3.0,,,4,Two Bedroom Apartment Sea View Internet City,1112.91,4.55,1112.91,25.10207,55.17325
0,abnb_10578447,2,2.0,4.4,12,4,Deluxe Two Bedroom Suite,1101.89,100.0,275.47,25.04298,55.22169
0,abnb_596895123975219169,2,2.5,4.8,20,8,"2BHK near the Beach, World Trade Center & Downtown",1101.89,6.9,550.95,25.2318,55.26525
0,vrbo_2913428,2,1.5,,0,4,Two Bedroom Apartment In Sports City By Luxury Bookings,1101.89,6.9,550.95,25.04211,55.22213
0,abnb_603434672453094653,2,2.5,5.0,1,5,Chic 2 Bedroom in Al Sahab Dubai Marina,1087.2,100.0,1087.2,25.07597,55.135693
0,abnb_939569947933079797,2,2.0,5.0,2,4,Stunning Two Bedroom in Downtown Dubai,1087.2,20.0,543.6,25.201439359,55.281863344
0,abnb_1049787933743989797,2,2.0,,,4,2Bedroom Apartment Fountain View,1079.85,100.0,539.93,25.19158,55.27317
0,abnb_1172226551991721675,2,1.0,,,5,"2 Bedroom in the Heart of Dubai,Stunning amenities",1079.85,23.08,359.95,25.114742458,55.269017999
0,abnb_1081133418031380748,2,1.0,,,4,2 Bedrooms in JVC,1079.85,6.9,539.93,25.0573,55.1972
0,abnb_744737583730834878,2,2.0,4.8,14,5,GuestReady - Luxurious Apt with Ocean View,1072.51,16.67,1072.51,25.07062,55.1257
0,abnb_1145526595956859711,2,2.0,4.0,2,4,High Floor 2BR in Fairmont Residence by Daniels,1061.49,50.0,1061.49,25.1111,55.1398
0,abnb_1178874325919907900,2,2.5,,,4,Liv Residences - Spacious Two Bedroom,1061.49,16.67,1061.49,25.080113361,55.14146573
0,abnb_1124120863573179032,2,2.0,5.0,1,5,Sky line view 2,1061.49,3.57,1061.49,25.2042,55.3472
0,abnb_1171501084687068556,2,2.0,,,3,Luxurious 2BR w/ Waterfront and Burj Khalifa View,1057.82,6.25,1057.82,25.185378051,55.287456903
